PK_municipio,nome_municipio,pop_municipio,df_ref
113,Barra do Corda,88492,2020-11-01
113,Barra do Corda,88492,2020-10-01
113,Barra do Corda,88492,2020-09-01
113,Barra do Corda,88492,2020-08-01
113,Barra do Corda,88492,2020-07-01
113,Barra do Corda,88492,2020-06-01
113,Barra do Corda,88492,2020-05-01
113,Barra do Corda,88492,2020-04-01
113,Barra do Corda,88492,2020-03-01
113,Barra do Corda,88492,2020-02-01
113,Barra do Corda,88492,2020-01-01
113,Barra do Corda,88492,2019-12-01
113,Barra do Corda,88492,2019-11-01
114,Carutapera,23952,2021-10-01
114,Carutapera,23952,2021-09-01
114,Carutapera,23952,2021-08-01
114,Carutapera,23952,2021-07-01
114,Carutapera,23952,2021-06-01
114,Carutapera,23952,2021-05-01
114,Carutapera,23952,2021-04-01
114,Carutapera,23952,2021-03-01
114,Carutapera,23952,2021-02-01
114,Carutapera,23952,2021-01-01
114,Carutapera,23952,2020-12-01
114,Carutapera,23952,2020-11-01
114,Carutapera,23952,2020-10-01
114,Carutapera,23952,2020-09-01
114,Carutapera,23952,2020-08-01
114,Carutapera,23952,2020-07-01
114,Carutapera,23952,2020-06-01
114,Carutapera,23952,2020-05-01
114,Carutapera,23952,2020-04-01
114,Carutapera,23952,2020-03-01
114,Carutapera,23952,2020-02-01
114,Carutapera,23952,2020-01-01
114,Carutapera,23952,2019-12-01
114,Carutapera,23952,2019-11-01
115,Cândido Mendes,20278,2021-10-01
115,Cândido Mendes,20278,2021-09-01
115,Cândido Mendes,20278,2021-08-01
115,Cândido Mendes,20278,2021-07-01
115,Cândido Mendes,20278,2021-06-01
115,Cândido Mendes,20278,2021-05-01
115,Cândido Mendes,20278,2021-04-01
115,Cândido Mendes,20278,2021-03-01
115,Cândido Mendes,20278,2021-02-01
115,Cândido Mendes,20278,2021-01-01
115,Cândido Mendes,20278,2020-12-01
115,Cândido Mendes,20278,2020-11-01
115,Cândido Mendes,20278,2020-10-01
115,Cândido Mendes,20278,2020-09-01
115,Cândido Mendes,20278,2020-08-01
115,Cândido Mendes,20278,2020-07-01
115,Cândido Mendes,20278,2020-06-01
115,Cândido Mendes,20278,2020-05-01
115,Cândido Mendes,20278,2020-04-01
115,Cândido Mendes,20278,2020-03-01
115,Cândido Mendes,20278,2020-02-01
115,Cândido Mendes,20278,2020-01-01
115,Cândido Mendes,20278,2019-12-01
115,Cândido Mendes,20278,2019-11-01
116,Fortaleza dos Nogueiras,12647,2021-10-01
116,Fortaleza dos Nogueiras,12647,2021-09-01
116,Fortaleza dos Nogueiras,12647,2021-08-01
116,Fortaleza dos Nogueiras,12647,2021-07-01
116,Fortaleza dos Nogueiras,12647,2021-06-01
116,Fortaleza dos Nogueiras,12647,2021-05-01
116,Fortaleza dos Nogueiras,12647,2021-04-01
116,Fortaleza dos Nogueiras,12647,2021-03-01
116,Fortaleza dos Nogueiras,12647,2021-02-01
116,Fortaleza dos Nogueiras,12647,2021-01-01
116,Fortaleza dos Nogueiras,12647,2020-12-01
116,Fortaleza dos Nogueiras,12647,2020-11-01
116,Fortaleza dos Nogueiras,12647,2020-10-01
116,Fortaleza dos Nogueiras,12647,2020-09-01
116,Fortaleza dos Nogueiras,12647,2020-08-01
116,Fortaleza dos Nogueiras,12647,2020-07-01
116,Fortaleza dos Nogueiras,12647,2020-06-01
116,Fortaleza dos Nogueiras,12647,2020-05-01
116,Fortaleza dos Nogueiras,12647,2020-04-01
116,Fortaleza dos Nogueiras,12647,2020-03-01
116,Fortaleza dos Nogueiras,12647,2020-02-01
116,Fortaleza dos Nogueiras,12647,2020-01-01
116,Fortaleza dos Nogueiras,12647,2019-12-01
116,Fortaleza dos Nogueiras,12647,2019-11-01
117,João Lisboa,23740,2021-10-01
117,João Lisboa,23740,2021-09-01
117,João Lisboa,23740,2021-08-01
117,João Lisboa,23740,2021-07-01
117,João Lisboa,23740,2021-06-01
117,João Lisboa,23740,2021-05-01
117,João Lisboa,23740,2021-04-01
117,João Lisboa,23740,2021-03-01
117,João Lisboa,23740,2021-02-01
117,João Lisboa,23740,2021-01-01
117,João Lisboa,23740,2020-12-01
117,João Lisboa,23740,2020-11-01
117,João Lisboa,23740,2020-10-01
117,João Lisboa,23740,2020-09-01
117,João Lisboa,23740,2020-08-01
117,João Lisboa,23740,2020-07-01
117,João Lisboa,23740,2020-06-01
117,João Lisboa,23740,2020-05-01
117,João Lisboa,23740,2020-04-01
117,João Lisboa,23740,2020-03-01
117,João Lisboa,23740,2020-02-01
117,João Lisboa,23740,2020-01-01
117,João Lisboa,23740,2019-12-01
117,João Lisboa,23740,2019-11-01
118,Santa Luzia do Paruá,25371,2021-10-01
118,Santa Luzia do Paruá,25371,2021-09-01
118,Santa Luzia do Paruá,25371,2021-08-01
118,Santa Luzia do Paruá,25371,2021-07-01
118,Santa Luzia do Paruá,25371,2021-06-01
118,Santa Luzia do Paruá,25371,2021-05-01
118,Santa Luzia do Paruá,25371,2021-04-01
118,Santa Luzia do Paruá,25371,2021-03-01
118,Santa Luzia do Paruá,25371,2021-02-01
118,Santa Luzia do Paruá,25371,2021-01-01
118,Santa Luzia do Paruá,25371,2020-12-01
118,Santa Luzia do Paruá,25371,2020-11-01
118,Santa Luzia do Paruá,25371,2020-10-01
118,Santa Luzia do Paruá,25371,2020-09-01
118,Santa Luzia do Paruá,25371,2020-08-01
118,Santa Luzia do Paruá,25371,2020-07-01
118,Santa Luzia do Paruá,25371,2020-06-01
118,Santa Luzia do Paruá,25371,2020-05-01
118,Santa Luzia do Paruá,25371,2020-04-01
118,Santa Luzia do Paruá,25371,2020-03-01
118,Santa Luzia do Paruá,25371,2020-02-01
118,Santa Luzia do Paruá,25371,2020-01-01
118,Santa Luzia do Paruá,25371,2019-12-01
118,Santa Luzia do Paruá,25371,2019-11-01
119,Santa Quitéria do Maranhão,25764,2021-10-01
119,Santa Quitéria do Maranhão,25764,2021-09-01
119,Santa Quitéria do Maranhão,25764,2021-08-01
119,Santa Quitéria do Maranhão,25764,2021-07-01
119,Santa Quitéria do Maranhão,25764,2021-06-01
119,Santa Quitéria do Maranhão,25764,2021-05-01
119,Santa Quitéria do Maranhão,25764,2021-04-01
119,Santa Quitéria do Maranhão,25764,2021-03-01
119,Santa Quitéria do Maranhão,25764,2021-02-01
119,Santa Quitéria do Maranhão,25764,2021-01-01
119,Santa Quitéria do Maranhão,25764,2020-12-01
119,Santa Quitéria do Maranhão,25764,2020-11-01
119,Santa Quitéria do Maranhão,25764,2020-10-01
119,Santa Quitéria do Maranhão,25764,2020-09-01
119,Santa Quitéria do Maranhão,25764,2020-08-01
119,Santa Quitéria do Maranhão,25764,2020-07-01
119,Santa Quitéria do Maranhão,25764,2020-06-01
119,Santa Quitéria do Maranhão,25764,2020-05-01
119,Santa Quitéria do Maranhão,25764,2020-04-01
119,Santa Quitéria do Maranhão,25764,2020-03-01
119,Santa Quitéria do Maranhão,25764,2020-02-01
119,Santa Quitéria do Maranhão,25764,2020-01-01
119,Santa Quitéria do Maranhão,25764,2019-12-01
119,Santa Quitéria do Maranhão,25764,2019-11-01
120,Amapá do Maranhão,7005,2021-10-01
120,Amapá do Maranhão,7005,2021-09-01
120,Amapá do Maranhão,7005,2021-08-01
120,Amapá do Maranhão,7005,2021-07-01
120,Amapá do Maranhão,7005,2021-06-01
120,Amapá do Maranhão,7005,2021-05-01
120,Amapá do Maranhão,7005,2021-04-01
120,Amapá do Maranhão,7005,2021-03-01
120,Amapá do Maranhão,7005,2021-02-01
120,Amapá do Maranhão,7005,2021-01-01
120,Amapá do Maranhão,7005,2020-12-01
120,Amapá do Maranhão,7005,2020-11-01
120,Amapá do Maranhão,7005,2020-10-01
120,Amapá do Maranhão,7005,2020-09-01
120,Amapá do Maranhão,7005,2020-08-01
120,Amapá do Maranhão,7005,2020-07-01
120,Amapá do Maranhão,7005,2020-06-01
120,Amapá do Maranhão,7005,2020-05-01
120,Amapá do Maranhão,7005,2020-04-01
120,Amapá do Maranhão,7005,2020-03-01
120,Amapá do Maranhão,7005,2020-02-01
120,Amapá do Maranhão,7005,2020-01-01
120,Amapá do Maranhão,7005,2019-12-01
120,Amapá do Maranhão,7005,2019-11-01
121,Joselândia,16198,2021-10-01
121,Joselândia,16198,2021-09-01
121,Joselândia,16198,2021-08-01
121,Joselândia,16198,2021-07-01
121,Joselândia,16198,2021-06-01
121,Joselândia,16198,2021-05-01
121,Joselândia,16198,2021-04-01
121,Joselândia,16198,2021-03-01
121,Joselândia,16198,2021-02-01
121,Joselândia,16198,2021-01-01
121,Joselândia,16198,2020-12-01
121,Joselândia,16198,2020-11-01
121,Joselândia,16198,2020-10-01
121,Joselândia,16198,2020-09-01
121,Joselândia,16198,2020-08-01
121,Joselândia,16198,2020-07-01
121,Joselândia,16198,2020-06-01
121,Joselândia,16198,2020-05-01
121,Joselândia,16198,2020-04-01
121,Joselândia,16198,2020-03-01
121,Joselândia,16198,2020-02-01
121,Joselândia,16198,2020-01-01
121,Joselândia,16198,2019-12-01
121,Joselândia,16198,2019-11-01
122,Lago dos Rodrigues,8857,2021-10-01
122,Lago dos Rodrigues,8857,2021-09-01
122,Lago dos Rodrigues,8857,2021-08-01
122,Lago dos Rodrigues,8857,2021-07-01
122,Lago dos Rodrigues,8857,2021-06-01
122,Lago dos Rodrigues,8857,2021-05-01
122,Lago dos Rodrigues,8857,2021-04-01
122,Lago dos Rodrigues,8857,2021-03-01
122,Lago dos Rodrigues,8857,2021-02-01
122,Lago dos Rodrigues,8857,2021-01-01
122,Lago dos Rodrigues,8857,2020-12-01
122,Lago dos Rodrigues,8857,2020-11-01
122,Lago dos Rodrigues,8857,2020-10-01
122,Lago dos Rodrigues,8857,2020-09-01
122,Lago dos Rodrigues,8857,2020-08-01
122,Lago dos Rodrigues,8857,2020-07-01
122,Lago dos Rodrigues,8857,2020-06-01
122,Lago dos Rodrigues,8857,2020-05-01
122,Lago dos Rodrigues,8857,2020-04-01
122,Lago dos Rodrigues,8857,2020-03-01
122,Lago dos Rodrigues,8857,2020-02-01
122,Lago dos Rodrigues,8857,2020-01-01
122,Lago dos Rodrigues,8857,2019-12-01
122,Lago dos Rodrigues,8857,2019-11-01
123,Luís Domingues,6984,2021-10-01
123,Luís Domingues,6984,2021-09-01
123,Luís Domingues,6984,2021-08-01
123,Luís Domingues,6984,2021-07-01
123,Luís Domingues,6984,2021-06-01
123,Luís Domingues,6984,2021-05-01
123,Luís Domingues,6984,2021-04-01
123,Luís Domingues,6984,2021-03-01
123,Luís Domingues,6984,2021-02-01
123,Luís Domingues,6984,2021-01-01
123,Luís Domingues,6984,2020-12-01
123,Luís Domingues,6984,2020-11-01
123,Luís Domingues,6984,2020-10-01
123,Luís Domingues,6984,2020-09-01
123,Luís Domingues,6984,2020-08-01
123,Luís Domingues,6984,2020-07-01
123,Luís Domingues,6984,2020-06-01
123,Luís Domingues,6984,2020-05-01
123,Luís Domingues,6984,2020-04-01
123,Luís Domingues,6984,2020-03-01
123,Luís Domingues,6984,2020-02-01
123,Luís Domingues,6984,2020-01-01
123,Luís Domingues,6984,2019-12-01
123,Luís Domingues,6984,2019-11-01
124,Montes Altos,9111,2021-10-01
124,Montes Altos,9111,2021-09-01
124,Montes Altos,9111,2021-08-01
124,Montes Altos,9111,2021-07-01
124,Montes Altos,9111,2021-06-01
124,Montes Altos,9111,2021-05-01
124,Montes Altos,9111,2021-04-01
124,Montes Altos,9111,2021-03-01
124,Montes Altos,9111,2021-02-01
124,Montes Altos,9111,2021-01-01
124,Montes Altos,9111,2020-12-01
124,Montes Altos,9111,2020-11-01
124,Montes Altos,9111,2020-10-01
124,Montes Altos,9111,2020-09-01
124,Montes Altos,9111,2020-08-01
124,Montes Altos,9111,2020-07-01
124,Montes Altos,9111,2020-06-01
124,Montes Altos,9111,2020-05-01
124,Montes Altos,9111,2020-04-01
124,Montes Altos,9111,2020-03-01
124,Montes Altos,9111,2020-02-01
124,Montes Altos,9111,2020-01-01
124,Montes Altos,9111,2019-12-01
124,Montes Altos,9111,2019-11-01
125,Peri Mirim,14345,2021-10-01
125,Peri Mirim,14345,2021-09-01
125,Peri Mirim,14345,2021-08-01
125,Peri Mirim,14345,2021-07-01
125,Peri Mirim,14345,2021-06-01
125,Peri Mirim,14345,2021-05-01
125,Peri Mirim,14345,2021-04-01
125,Peri Mirim,14345,2021-03-01
125,Peri Mirim,14345,2021-02-01
125,Peri Mirim,14345,2021-01-01
125,Peri Mirim,14345,2020-12-01
125,Peri Mirim,14345,2020-11-01
125,Peri Mirim,14345,2020-10-01
125,Peri Mirim,14345,2020-09-01
125,Peri Mirim,14345,2020-08-01
125,Peri Mirim,14345,2020-07-01
125,Peri Mirim,14345,2020-06-01
125,Peri Mirim,14345,2020-05-01
125,Peri Mirim,14345,2020-04-01
125,Peri Mirim,14345,2020-03-01
125,Peri Mirim,14345,2020-02-01
125,Peri Mirim,14345,2020-01-01
125,Peri Mirim,14345,2019-12-01
125,Peri Mirim,14345,2019-11-01
126,Presidente Sarney,19069,2021-10-01
126,Presidente Sarney,19069,2021-09-01
126,Presidente Sarney,19069,2021-08-01
126,Presidente Sarney,19069,2021-07-01
126,Presidente Sarney,19069,2021-06-01
126,Presidente Sarney,19069,2021-05-01
126,Presidente Sarney,19069,2021-04-01
126,Presidente Sarney,19069,2021-03-01
126,Presidente Sarney,19069,2021-02-01
126,Presidente Sarney,19069,2021-01-01
126,Presidente Sarney,19069,2020-12-01
126,Presidente Sarney,19069,2020-11-01
126,Presidente Sarney,19069,2020-10-01
126,Presidente Sarney,19069,2020-09-01
126,Presidente Sarney,19069,2020-08-01
126,Presidente Sarney,19069,2020-07-01
126,Presidente Sarney,19069,2020-06-01
126,Presidente Sarney,19069,2020-05-01
126,Presidente Sarney,19069,2020-04-01
126,Presidente Sarney,19069,2020-03-01
126,Presidente Sarney,19069,2020-02-01
126,Presidente Sarney,19069,2020-01-01
126,Presidente Sarney,19069,2019-12-01
126,Presidente Sarney,19069,2019-11-01
127,Bom Jesus das Selvas,34567,2021-10-01
127,Bom Jesus das Selvas,34567,2021-09-01
127,Bom Jesus das Selvas,34567,2021-08-01
127,Bom Jesus das Selvas,34567,2021-07-01
127,Bom Jesus das Selvas,34567,2021-06-01
127,Bom Jesus das Selvas,34567,2021-05-01
127,Bom Jesus das Selvas,34567,2021-04-01
127,Bom Jesus das Selvas,34567,2021-03-01
127,Bom Jesus das Selvas,34567,2021-02-01
127,Bom Jesus das Selvas,34567,2021-01-01
127,Bom Jesus das Selvas,34567,2020-12-01
127,Bom Jesus das Selvas,34567,2020-11-01
127,Bom Jesus das Selvas,34567,2020-10-01
127,Bom Jesus das Selvas,34567,2020-09-01
127,Bom Jesus das Selvas,34567,2020-08-01
127,Bom Jesus das Selvas,34567,2020-07-01
127,Bom Jesus das Selvas,34567,2020-06-01
127,Bom Jesus das Selvas,34567,2020-05-01
127,Bom Jesus das Selvas,34567,2020-04-01
127,Bom Jesus das Selvas,34567,2020-03-01
127,Bom Jesus das Selvas,34567,2020-02-01
127,Bom Jesus das Selvas,34567,2020-01-01
127,Bom Jesus das Selvas,34567,2019-12-01
127,Bom Jesus das Selvas,34567,2019-11-01
128,Pedro do Rosário,25354,2021-10-01
128,Pedro do Rosário,25354,2021-09-01
128,Pedro do Rosário,25354,2021-08-01
128,Pedro do Rosário,25354,2021-07-01
128,Pedro do Rosário,25354,2021-06-01
128,Pedro do Rosário,25354,2021-05-01
128,Pedro do Rosário,25354,2021-04-01
128,Pedro do Rosário,25354,2021-03-01
128,Pedro do Rosário,25354,2021-02-01
128,Pedro do Rosário,25354,2021-01-01
128,Pedro do Rosário,25354,2020-12-01
128,Pedro do Rosário,25354,2020-11-01
128,Pedro do Rosário,25354,2020-10-01
128,Pedro do Rosário,25354,2020-09-01
128,Pedro do Rosário,25354,2020-08-01
128,Pedro do Rosário,25354,2020-07-01
128,Pedro do Rosário,25354,2020-06-01
128,Pedro do Rosário,25354,2020-05-01
128,Pedro do Rosário,25354,2020-04-01
128,Pedro do Rosário,25354,2020-03-01
128,Pedro do Rosário,25354,2020-02-01
128,Pedro do Rosário,25354,2020-01-01
128,Pedro do Rosário,25354,2019-12-01
128,Pedro do Rosário,25354,2019-11-01
129,Pio XII,21379,2021-10-01
129,Pio XII,21379,2021-09-01
129,Pio XII,21379,2021-08-01
129,Pio XII,21379,2021-07-01
129,Pio XII,21379,2021-06-01
129,Pio XII,21379,2021-05-01
129,Pio XII,21379,2021-04-01
129,Pio XII,21379,2021-03-01
129,Pio XII,21379,2021-02-01
129,Pio XII,21379,2021-01-01
129,Pio XII,21379,2020-12-01
129,Pio XII,21379,2020-11-01
129,Pio XII,21379,2020-10-01
129,Pio XII,21379,2020-09-01
129,Pio XII,21379,2020-08-01
129,Pio XII,21379,2020-07-01
129,Pio XII,21379,2020-06-01
129,Pio XII,21379,2020-05-01
129,Pio XII,21379,2020-04-01
129,Pio XII,21379,2020-03-01
129,Pio XII,21379,2020-02-01
129,Pio XII,21379,2020-01-01
129,Pio XII,21379,2019-12-01
129,Pio XII,21379,2019-11-01
130,Porto Rico do Maranhão,5955,2021-10-01
130,Porto Rico do Maranhão,5955,2021-09-01
130,Porto Rico do Maranhão,5955,2021-08-01
130,Porto Rico do Maranhão,5955,2021-07-01
130,Porto Rico do Maranhão,5955,2021-06-01
130,Porto Rico do Maranhão,5955,2021-05-01
130,Porto Rico do Maranhão,5955,2021-04-01
130,Porto Rico do Maranhão,5955,2021-03-01
130,Porto Rico do Maranhão,5955,2021-02-01
130,Porto Rico do Maranhão,5955,2021-01-01
130,Porto Rico do Maranhão,5955,2020-12-01
130,Porto Rico do Maranhão,5955,2020-11-01
130,Porto Rico do Maranhão,5955,2020-10-01
130,Porto Rico do Maranhão,5955,2020-09-01
130,Porto Rico do Maranhão,5955,2020-08-01
130,Porto Rico do Maranhão,5955,2020-07-01
130,Porto Rico do Maranhão,5955,2020-06-01
130,Porto Rico do Maranhão,5955,2020-05-01
130,Porto Rico do Maranhão,5955,2020-04-01
130,Porto Rico do Maranhão,5955,2020-03-01
130,Porto Rico do Maranhão,5955,2020-02-01
130,Porto Rico do Maranhão,5955,2020-01-01
130,Porto Rico do Maranhão,5955,2019-12-01
130,Porto Rico do Maranhão,5955,2019-11-01
131,São Pedro da Água Branca,12735,2021-10-01
131,São Pedro da Água Branca,12735,2021-09-01
131,São Pedro da Água Branca,12735,2021-08-01
131,São Pedro da Água Branca,12735,2021-07-01
131,São Pedro da Água Branca,12735,2021-06-01
131,São Pedro da Água Branca,12735,2021-05-01
131,São Pedro da Água Branca,12735,2021-04-01
131,São Pedro da Água Branca,12735,2021-03-01
131,São Pedro da Água Branca,12735,2021-02-01
131,São Pedro da Água Branca,12735,2021-01-01
131,São Pedro da Água Branca,12735,2020-12-01
131,São Pedro da Água Branca,12735,2020-11-01
131,São Pedro da Água Branca,12735,2020-10-01
131,São Pedro da Água Branca,12735,2020-09-01
131,São Pedro da Água Branca,12735,2020-08-01
131,São Pedro da Água Branca,12735,2020-07-01
131,São Pedro da Água Branca,12735,2020-06-01
131,São Pedro da Água Branca,12735,2020-05-01
131,São Pedro da Água Branca,12735,2020-04-01
131,São Pedro da Água Branca,12735,2020-03-01
131,São Pedro da Água Branca,12735,2020-02-01
131,São Pedro da Água Branca,12735,2020-01-01
131,São Pedro da Água Branca,12735,2019-12-01
131,São Pedro da Água Branca,12735,2019-11-01
132,Turiaçu,35709,2021-10-01
132,Turiaçu,35709,2021-09-01
132,Turiaçu,35709,2021-08-01
132,Turiaçu,35709,2021-07-01
132,Turiaçu,35709,2021-06-01
132,Turiaçu,35709,2021-05-01
132,Turiaçu,35709,2021-04-01
132,Turiaçu,35709,2021-03-01
132,Turiaçu,35709,2021-02-01
132,Turiaçu,35709,2021-01-01
132,Turiaçu,35709,2020-12-01
132,Turiaçu,35709,2020-11-01
132,Turiaçu,35709,2020-10-01
132,Turiaçu,35709,2020-09-01
132,Turiaçu,35709,2020-08-01
132,Turiaçu,35709,2020-07-01
132,Turiaçu,35709,2020-06-01
132,Turiaçu,35709,2020-05-01
132,Turiaçu,35709,2020-04-01
132,Turiaçu,35709,2020-03-01
132,Turiaçu,35709,2020-02-01
132,Turiaçu,35709,2020-01-01
132,Turiaçu,35709,2019-12-01
132,Turiaçu,35709,2019-11-01
133,Arame,32764,2021-10-01
133,Arame,32764,2021-09-01
133,Arame,32764,2021-08-01
133,Arame,32764,2021-07-01
133,Arame,32764,2021-06-01
133,Arame,32764,2021-05-01
133,Arame,32764,2021-04-01
133,Arame,32764,2021-03-01
133,Arame,32764,2021-02-01
133,Arame,32764,2021-01-01
133,Arame,32764,2020-12-01
133,Arame,32764,2020-11-01
133,Arame,32764,2020-10-01
133,Arame,32764,2020-09-01
133,Arame,32764,2020-08-01
133,Arame,32764,2020-07-01
133,Arame,32764,2020-06-01
133,Arame,32764,2020-05-01
133,Arame,32764,2020-04-01
133,Arame,32764,2020-03-01
133,Arame,32764,2020-02-01
133,Arame,32764,2020-01-01
133,Arame,32764,2019-12-01
133,Arame,32764,2019-11-01
134,Fernando Falcão,10460,2021-10-01
134,Fernando Falcão,10460,2021-09-01
134,Fernando Falcão,10460,2021-08-01
134,Fernando Falcão,10460,2021-07-01
134,Fernando Falcão,10460,2021-06-01
134,Fernando Falcão,10460,2021-05-01
134,Fernando Falcão,10460,2021-04-01
134,Fernando Falcão,10460,2021-03-01
134,Fernando Falcão,10460,2021-02-01
134,Fernando Falcão,10460,2021-01-01
134,Fernando Falcão,10460,2020-12-01
134,Fernando Falcão,10460,2020-11-01
134,Fernando Falcão,10460,2020-10-01
134,Fernando Falcão,10460,2020-09-01
134,Fernando Falcão,10460,2020-08-01
134,Fernando Falcão,10460,2020-07-01
134,Fernando Falcão,10460,2020-06-01
134,Fernando Falcão,10460,2020-05-01
134,Fernando Falcão,10460,2020-04-01
134,Fernando Falcão,10460,2020-03-01
134,Fernando Falcão,10460,2020-02-01
134,Fernando Falcão,10460,2020-01-01
134,Fernando Falcão,10460,2019-12-01
134,Fernando Falcão,10460,2019-11-01
135,Palmeirândia,19781,2021-10-01
135,Palmeirândia,19781,2021-09-01
135,Palmeirândia,19781,2021-08-01
135,Palmeirândia,19781,2021-07-01
135,Palmeirândia,19781,2021-06-01
135,Palmeirândia,19781,2021-05-01
135,Palmeirândia,19781,2021-04-01
135,Palmeirândia,19781,2021-03-01
135,Palmeirândia,19781,2021-02-01
135,Palmeirândia,19781,2021-01-01
135,Palmeirândia,19781,2020-12-01
135,Palmeirândia,19781,2020-11-01
135,Palmeirândia,19781,2020-10-01
135,Palmeirândia,19781,2020-09-01
135,Palmeirândia,19781,2020-08-01
135,Palmeirândia,19781,2020-07-01
135,Palmeirândia,19781,2020-06-01
135,Palmeirândia,19781,2020-05-01
135,Palmeirândia,19781,2020-04-01
135,Palmeirândia,19781,2020-03-01
135,Palmeirândia,19781,2020-02-01
135,Palmeirândia,19781,2020-01-01
135,Palmeirândia,19781,2019-12-01
135,Palmeirândia,19781,2019-11-01
136,Presidente Vargas,11261,2021-10-01
136,Presidente Vargas,11261,2021-09-01
136,Presidente Vargas,11261,2021-08-01
136,Presidente Vargas,11261,2021-07-01
136,Presidente Vargas,11261,2021-06-01
136,Presidente Vargas,11261,2021-05-01
136,Presidente Vargas,11261,2021-04-01
136,Presidente Vargas,11261,2021-03-01
136,Presidente Vargas,11261,2021-02-01
136,Presidente Vargas,11261,2021-01-01
136,Presidente Vargas,11261,2020-12-01
136,Presidente Vargas,11261,2020-11-01
136,Presidente Vargas,11261,2020-10-01
136,Presidente Vargas,11261,2020-09-01
136,Presidente Vargas,11261,2020-08-01
136,Presidente Vargas,11261,2020-07-01
136,Presidente Vargas,11261,2020-06-01
136,Presidente Vargas,11261,2020-05-01
136,Presidente Vargas,11261,2020-04-01
136,Presidente Vargas,11261,2020-03-01
136,Presidente Vargas,11261,2020-02-01
136,Presidente Vargas,11261,2020-01-01
136,Presidente Vargas,11261,2019-12-01
136,Presidente Vargas,11261,2019-11-01
137,Riachão,20334,2021-10-01
137,Riachão,20334,2021-09-01
137,Riachão,20334,2021-08-01
137,Riachão,20334,2021-07-01
137,Riachão,20334,2021-06-01
137,Riachão,20334,2021-05-01
137,Riachão,20334,2021-04-01
137,Riachão,20334,2021-03-01
137,Riachão,20334,2021-02-01
137,Riachão,20334,2021-01-01
137,Riachão,20334,2020-12-01
137,Riachão,20334,2020-11-01
137,Riachão,20334,2020-10-01
137,Riachão,20334,2020-09-01
137,Riachão,20334,2020-08-01
137,Riachão,20334,2020-07-01
137,Riachão,20334,2020-06-01
137,Riachão,20334,2020-05-01
137,Riachão,20334,2020-04-01
137,Riachão,20334,2020-03-01
137,Riachão,20334,2020-02-01
137,Riachão,20334,2020-01-01
137,Riachão,20334,2019-12-01
137,Riachão,20334,2019-11-01
138,Turilândia,25868,2021-10-01
138,Turilândia,25868,2021-09-01
138,Turilândia,25868,2021-08-01
138,Turilândia,25868,2021-07-01
138,Turilândia,25868,2021-06-01
138,Turilândia,25868,2021-05-01
138,Turilândia,25868,2021-04-01
138,Turilândia,25868,2021-03-01
138,Turilândia,25868,2021-02-01
138,Turilândia,25868,2021-01-01
138,Turilândia,25868,2020-12-01
138,Turilândia,25868,2020-11-01
138,Turilândia,25868,2020-10-01
138,Turilândia,25868,2020-09-01
138,Turilândia,25868,2020-08-01
138,Turilândia,25868,2020-07-01
138,Turilândia,25868,2020-06-01
138,Turilândia,25868,2020-05-01
138,Turilândia,25868,2020-04-01
138,Turilândia,25868,2020-03-01
138,Turilândia,25868,2020-02-01
138,Turilândia,25868,2020-01-01
138,Turilândia,25868,2019-12-01
138,Turilândia,25868,2019-11-01
139,Água Doce do Maranhão,12652,2021-10-01
139,Água Doce do Maranhão,12652,2021-09-01
139,Água Doce do Maranhão,12652,2021-08-01
139,Água Doce do Maranhão,12652,2021-07-01
139,Água Doce do Maranhão,12652,2021-06-01
139,Água Doce do Maranhão,12652,2021-05-01
139,Água Doce do Maranhão,12652,2021-04-01
139,Água Doce do Maranhão,12652,2021-03-01
139,Água Doce do Maranhão,12652,2021-02-01
139,Água Doce do Maranhão,12652,2021-01-01
139,Água Doce do Maranhão,12652,2020-12-01
139,Água Doce do Maranhão,12652,2020-11-01
139,Água Doce do Maranhão,12652,2020-10-01
139,Água Doce do Maranhão,12652,2020-09-01
139,Água Doce do Maranhão,12652,2020-08-01
139,Água Doce do Maranhão,12652,2020-07-01
139,Água Doce do Maranhão,12652,2020-06-01
139,Água Doce do Maranhão,12652,2020-05-01
139,Água Doce do Maranhão,12652,2020-04-01
139,Água Doce do Maranhão,12652,2020-03-01
139,Água Doce do Maranhão,12652,2020-02-01
139,Água Doce do Maranhão,12652,2020-01-01
139,Água Doce do Maranhão,12652,2019-12-01
139,Água Doce do Maranhão,12652,2019-11-01
140,Araioses,46771,2021-10-01
140,Araioses,46771,2021-09-01
140,Araioses,46771,2021-08-01
140,Araioses,46771,2021-07-01
140,Araioses,46771,2021-06-01
140,Araioses,46771,2021-05-01
140,Araioses,46771,2021-04-01
140,Araioses,46771,2021-03-01
140,Araioses,46771,2021-02-01
140,Araioses,46771,2021-01-01
140,Araioses,46771,2020-12-01
140,Araioses,46771,2020-11-01
140,Araioses,46771,2020-10-01
140,Araioses,46771,2020-09-01
140,Araioses,46771,2020-08-01
140,Araioses,46771,2020-07-01
140,Araioses,46771,2020-06-01
140,Araioses,46771,2020-05-01
140,Araioses,46771,2020-04-01
140,Araioses,46771,2020-03-01
140,Araioses,46771,2020-02-01
140,Araioses,46771,2020-01-01
140,Araioses,46771,2019-12-01
140,Araioses,46771,2019-11-01
141,Barão de Grajaú,18924,2021-10-01
141,Barão de Grajaú,18924,2021-09-01
